16	9288.02
32	8319.51
48	8000.5
64	6741.59
416	6734.41
544	6654.26
1184	6528.54
1200	6415.85
1312	6405.62
1328	5952.12
1376	5935.14
31104	5931.46
31120	5888.18
31136	5888.1
46480	5884.45
61856	5794
61872	5750.05
